Vendedor,Dia da Semana,Data,Vendas,Aberta,Promocao,Feriado Estadual,Feriado Escolar
2,2,2019-04-02,3643,1,0,0,1
3,2,2019-04-02,5856,1,0,0,1
4,2,2019-04-02,11522,1,0,0,1
5,2,2019-04-02,4436,1,0,0,1
1,1,2019-04-01,0,0,0,b,1
2,1,2019-04-01,0,0,0,b,1
3,1,2019-04-01,0,0,0,b,1
4,1,2019-04-01,0,0,0,b,1
5,1,2019-04-01,0,0,0,b,1
1,7,2019-03-31,0,0,0,0,0
2,7,2019-03-31,0,0,0,0,0
3,7,2019-03-31,0,0,0,0,0
4,7,2019-03-31,0,0,0,0,0
5,7,2019-03-31,0,0,0,0,0
1,6,2019-03-30,7132,1,0,0,0
2,6,2019-03-30,4406,1,0,0,0
3,6,2019-03-30,6267,1,0,0,0
4,6,2019-03-30,14669,1,0,0,0
5,6,2019-03-30,2916,1,0,0,0
1,5,2019-03-29,0,0,1,b,1
2,5,2019-03-29,0,0,1,b,1
3,5,2019-03-29,0,0,1,b,1
4,5,2019-03-29,0,0,1,b,1
5,5,2019-03-29,0,0,1,b,1
1,4,2019-03-28,7285,1,1,0,1
2,4,2019-03-28,7229,1,1,0,1
3,4,2019-03-28,9884,1,1,0,1
4,4,2019-03-28,16910,1,1,0,1
5,4,2019-03-28,7945,1,1,0,0
1,3,2019-03-27,6660,1,1,0,1
2,3,2019-03-27,7880,1,1,0,1
3,3,2019-03-27,9033,1,1,0,1
4,3,2019-03-27,11014,1,1,0,1
5,3,2019-03-27,6477,1,1,0,0
1,2,2019-03-26,6686,1,1,0,1
2,2,2019-03-26,6384,1,1,0,1
3,2,2019-03-26,9991,1,1,0,1
4,2,2019-03-26,10381,1,1,0,1
5,2,2019-03-26,6086,1,1,0,0
1,1,2019-03-25,6729,1,1,0,1
2,1,2019-03-25,8412,1,1,0,1
3,1,2019-03-25,10181,1,1,0,1
4,1,2019-03-25,11548,1,1,0,1
5,1,2019-03-25,7563,1,1,0,0
1,7,2019-03-24,0,0,0,0,0
2,7,2019-03-24,0,0,0,0,0
3,7,2019-03-24,0,0,0,0,0
4,7,2019-03-24,0,0,0,0,0
5,7,2019-03-24,0,0,0,0,0
1,6,2019-03-23,5603,1,0,0,0
2,6,2019-03-23,2691,1,0,0,0
3,6,2019-03-23,4200,1,0,0,0
4,6,2019-03-23,9875,1,0,0,0
5,6,2019-03-23,2153,1,0,0,0
1,5,2019-03-22,5506,1,1,0,0
2,5,2019-03-22,4955,1,1,0,0
3,5,2019-03-22,8355,1,1,0,0
4,5,2019-03-22,10190,1,1,0,0
5,5,2019-03-22,4862,1,1,0,0
1,4,2019-03-21,5179,1,1,0,0
2,4,2019-03-21,5322,1,1,0,0
3,4,2019-03-21,8245,1,1,0,0
4,4,2019-03-21,9466,1,1,0,0
5,4,2019-03-21,5027,1,1,0,0
1,3,2019-03-20,5598,1,1,0,0
2,3,2019-03-20,6783,1,1,0,0
3,3,2019-03-20,8459,1,1,0,0
4,3,2019-03-20,9149,1,1,0,0
5,3,2019-03-20,6085,1,1,0,0
1,2,2019-03-19,6563,1,1,0,0
2,2,2019-03-19,6224,1,1,0,0
3,2,2019-03-19,9725,1,1,0,0
4,2,2019-03-19,10301,1,1,0,0
5,2,2019-03-19,4930,1,1,0,0
1,1,2019-03-18,7072,1,1,0,0
2,1,2019-03-18,7593,1,1,0,0
3,1,2019-03-18,11199,1,1,0,0
4,1,2019-03-18,11643,1,1,0,0
5,1,2019-03-18,7297,1,1,0,0
1,7,2019-03-17,0,0,0,0,0
2,7,2019-03-17,0,0,0,0,0
3,7,2019-03-17,0,0,0,0,0
4,7,2019-03-17,0,0,0,0,0
5,7,2019-03-17,0,0,0,0,0
1,6,2019-03-16,5003,1,0,0,0
2,6,2019-03-16,2956,1,0,0,0
3,6,2019-03-16,4249,1,0,0,0
4,6,2019-03-16,9446,1,0,0,0
5,6,2019-03-16,1717,1,0,0,0
1,5,2019-03-15,4925,1,0,0,0
2,5,2019-03-15,4181,1,0,0,0
3,5,2019-03-15,6933,1,0,0,0
4,5,2019-03-15,7849,1,0,0,0
5,5,2019-03-15,3839,1,0,0,0
1,4,2019-03-14,5108,1,0,0,0
2,4,2019-03-14,3964,1,0,0,0
3,4,2019-03-14,4993,1,0,0,0
4,4,2019-03-14,7112,1,0,0,0
5,4,2019-03-14,3488,1,0,0,0
1,3,2019-03-13,4341,1,0,0,0
2,3,2019-03-13,3874,1,0,0,0
3,3,2019-03-13,5391,1,0,0,0
4,3,2019-03-13,7522,1,0,0,0
5,3,2019-03-13,3486,1,0,0,0
1,2,2019-03-12,3853,1,0,0,0
2,2,2019-03-12,2991,1,0,0,0
3,2,2019-03-12,5452,1,0,0,0
4,2,2019-03-12,7676,1,0,0,0
5,2,2019-03-12,2809,1,0,0,0
1,1,2019-03-11,4949,1,0,0,0
2,1,2019-03-11,3778,1,0,0,0
3,1,2019-03-11,4968,1,0,0,0
4,1,2019-03-11,8395,1,0,0,0
5,1,2019-03-11,3343,1,0,0,0
1,7,2019-03-10,0,0,0,0,0
2,7,2019-03-10,0,0,0,0,0
3,7,2019-03-10,0,0,0,0,0
4,7,2019-03-10,0,0,0,0,0
5,7,2019-03-10,0,0,0,0,0
1,6,2019-03-09,5578,1,0,0,0
2,6,2019-03-09,2208,1,0,0,0
3,6,2019-03-09,3778,1,0,0,0
4,6,2019-03-09,9936,1,0,0,0
5,6,2019-03-09,1558,1,0,0,0
1,5,2019-03-08,5853,1,1,0,0
2,5,2019-03-08,4822,1,1,0,0
3,5,2019-03-08,8174,1,1,0,0
4,5,2019-03-08,10245,1,1,0,0
5,5,2019-03-08,4744,1,1,0,0
1,4,2019-03-07,5637,1,1,0,0
2,4,2019-03-07,5747,1,1,0,0
3,4,2019-03-07,8479,1,1,0,0
4,4,2019-03-07,9190,1,1,0,0
5,4,2019-03-07,4430,1,1,0,0
1,3,2019-03-06,5973,1,1,0,0
2,3,2019-03-06,6842,1,1,0,0
3,3,2019-03-06,8729,1,1,0,0
4,3,2019-03-06,9357,1,1,0,0
5,3,2019-03-06,6027,1,1,0,0
1,2,2019-03-05,6300,1,1,0,0
2,2,2019-03-05,6357,1,1,0,0
3,2,2019-03-05,9878,1,1,0,0
4,2,2019-03-05,9844,1,1,0,0
5,2,2019-03-05,6131,1,1,0,0
1,1,2019-03-04,7675,1,1,0,0
2,1,2019-03-04,7993,1,1,0,0
3,1,2019-03-04,11004,1,1,0,0
4,1,2019-03-04,13382,1,1,0,0
5,1,2019-03-04,7926,1,1,0,0
1,7,2019-03-03,0,0,0,0,0
2,7,2019-03-03,0,0,0,0,0
3,7,2019-03-03,0,0,0,0,0
4,7,2019-03-03,0,0,0,0,0
5,7,2019-03-03,0,0,0,0,0
1,6,2019-03-02,5350,1,0,0,0
2,6,2019-03-02,2643,1,0,0,0
3,6,2019-03-02,5037,1,0,0,0
4,6,2019-03-02,10541,1,0,0,0
5,6,2019-03-02,1939,1,0,0,0
1,5,2019-03-01,4611,1,0,0,0
2,5,2019-03-01,4290,1,0,0,0
3,5,2019-03-01,6575,1,0,0,0
4,5,2019-03-01,9873,1,0,0,0
5,5,2019-03-01,4082,1,0,0,0
1,4,2019-02-28,4676,1,0,0,0
2,4,2019-02-28,4859,1,0,0,0
3,4,2019-02-28,6167,1,0,0,0
4,4,2019-02-28,10697,1,0,0,0
5,4,2019-02-28,4940,1,0,0,0
1,3,2019-02-27,4558,1,0,0,0
2,3,2019-02-27,4741,1,0,0,0
3,3,2019-02-27,5172,1,0,0,0
4,3,2019-02-27,7256,1,0,0,0
5,3,2019-02-27,3634,1,0,0,0
1,2,2019-02-26,3794,1,0,0,0
2,2,2019-02-26,3919,1,0,0,0
3,2,2019-02-26,5154,1,0,0,0
4,2,2019-02-26,7199,1,0,0,0
5,2,2019-02-26,3664,1,0,0,0
1,1,2019-02-25,4038,1,0,0,0
2,1,2019-02-25,3084,1,0,0,0
3,1,2019-02-25,5072,1,0,0,0
4,1,2019-02-25,7158,1,0,0,0
5,1,2019-02-25,3372,1,0,0,0
1,7,2019-02-24,0,0,0,0,0
2,7,2019-02-24,0,0,0,0,0
3,7,2019-02-24,0,0,0,0,0
4,7,2019-02-24,0,0,0,0,0
5,7,2019-02-24,0,0,0,0,0
1,6,2019-02-23,5237,1,0,0,0
2,6,2019-02-23,1919,1,0,0,0
3,6,2019-02-23,3688,1,0,0,0
4,6,2019-02-23,9708,1,0,0,0
5,6,2019-02-23,1425,1,0,0,0
1,5,2019-02-22,5000,1,1,0,0
2,5,2019-02-22,4552,1,1,0,1
3,5,2019-02-22,7993,1,1,0,0
4,5,2019-02-22,10623,1,1,0,0
5,5,2019-02-22,4874,1,1,0,0
1,4,2019-02-21,5261,1,1,0,0
2,4,2019-02-21,5276,1,1,0,1
3,4,2019-02-21,7517,1,1,0,0
4,4,2019-02-21,9303,1,1,0,0
5,4,2019-02-21,4778,1,1,0,0
1,3,2019-02-20,5660,1,1,0,0
2,3,2019-02-20,6116,1,1,0,1
3,3,2019-02-20,7862,1,1,0,0
4,3,2019-02-20,8906,1,1,0,0
5,3,2019-02-20,5517,1,1,0,0
1,2,2019-02-19,5386,1,1,0,0
2,2,2019-02-19,5734,1,1,0,1
3,2,2019-02-19,7997,1,1,0,0
4,2,2019-02-19,9719,1,1,0,0
5,2,2019-02-19,3906,1,1,0,0
1,1,2019-02-18,6407,1,1,0,0
2,1,2019-02-18,7493,1,1,0,1
3,1,2019-02-18,10793,1,1,0,0
4,1,2019-02-18,13163,1,1,0,0
5,1,2019-02-18,8397,1,1,0,0
1,7,2019-02-17,0,0,0,0,0
2,7,2019-02-17,0,0,0,0,0
3,7,2019-02-17,0,0,0,0,0
4,7,2019-02-17,0,0,0,0,0
5,7,2019-02-17,0,0,0,0,0
1,6,2019-02-16,6154,1,0,0,0
2,6,2019-02-16,2401,1,0,0,0
3,6,2019-02-16,4000,1,0,0,0
4,6,2019-02-16,9757,1,0,0,0
5,6,2019-02-16,1740,1,0,0,0
1,5,2019-02-15,4809,1,0,0,0
2,5,2019-02-15,3812,1,0,0,0
3,5,2019-02-15,5159,1,0,0,0
4,5,2019-02-15,7993,1,0,0,0
5,5,2019-02-15,3811,1,0,0,1
1,4,2019-02-14,4241,1,0,0,0
2,4,2019-02-14,4439,1,0,0,0
3,4,2019-02-14,5912,1,0,0,0
4,4,2019-02-14,8239,1,0,0,0
5,4,2019-02-14,3908,1,0,0,1
1,3,2019-02-13,4252,1,0,0,0
2,3,2019-02-13,5001,1,0,0,0
3,3,2019-02-13,5111,1,0,0,0
4,3,2019-02-13,7983,1,0,0,0
5,3,2019-02-13,4412,1,0,0,1
1,2,2019-02-12,4015,1,0,0,0
2,2,2019-02-12,3968,1,0,0,0
3,2,2019-02-12,5725,1,0,0,0
4,2,2019-02-12,7800,1,0,0,0
5,2,2019-02-12,3178,1,0,0,1
1,1,2019-02-11,4409,1,0,0,0
2,1,2019-02-11,4303,1,0,0,0
3,1,2019-02-11,5541,1,0,0,0
4,1,2019-02-11,8907,1,0,0,0
5,1,2019-02-11,3978,1,0,0,1
1,7,2019-02-10,0,0,0,0,0
2,7,2019-02-10,0,0,0,0,0
3,7,2019-02-10,0,0,0,0,0
4,7,2019-02-10,0,0,0,0,0
5,7,2019-02-10,0,0,0,0,0
1,6,2019-02-09,5370,1,0,0,0
2,6,2019-02-09,3031,1,0,0,0
3,6,2019-02-09,4324,1,0,0,0
4,6,2019-02-09,10095,1,0,0,0
5,6,2019-02-09,1709,1,0,0,0
1,5,2019-02-08,5681,1,1,0,0
2,5,2019-02-08,4203,1,1,0,0
3,5,2019-02-08,7945,1,1,0,0
4,5,2019-02-08,9965,1,1,0,1
5,5,2019-02-08,4764,1,1,0,1
1,4,2019-02-07,5499,1,1,0,0
2,4,2019-02-07,5575,1,1,0,0
3,4,2019-02-07,7786,1,1,0,0
4,4,2019-02-07,10162,1,1,0,1
5,4,2019-02-07,4889,1,1,0,1
1,3,2019-02-06,6140,1,1,0,0
2,3,2019-02-06,6438,1,1,0,0
3,3,2019-02-06,9084,1,1,0,0
4,3,2019-02-06,10095,1,1,0,1
5,3,2019-02-06,5724,1,1,0,1
1,2,2019-02-05,6049,1,1,0,0
2,2,2019-02-05,6269,1,1,0,0
3,2,2019-02-05,9372,1,1,0,0
4,2,2019-02-05,11353,1,1,0,1
5,2,2019-02-05,5662,1,1,0,1
1,1,2019-02-04,7032,1,1,0,0
2,1,2019-02-04,6480,1,1,0,0
3,1,2019-02-04,10913,1,1,0,0
4,1,2019-02-04,13937,1,1,0,1
5,1,2019-02-04,6846,1,1,0,1
1,7,2019-02-03,0,0,0,0,0
2,7,2019-02-03,0,0,0,0,0
3,7,2019-02-03,0,0,0,0,0
4,7,2019-02-03,0,0,0,0,0
5,7,2019-02-03,0,0,0,0,0
1,6,2019-02-02,5970,1,0,0,0
2,6,2019-02-02,2956,1,0,0,0
3,6,2019-02-02,5155,1,0,0,0
4,6,2019-02-02,11123,1,0,0,0
5,6,2019-02-02,1757,1,0,0,0
1,5,2019-02-01,5633,1,0,0,0
2,5,2019-02-01,4545,1,0,0,0
3,5,2019-02-01,6725,1,0,0,0
4,5,2019-02-01,9332,1,0,0,0
5,5,2019-02-01,4241,1,0,0,0
1,4,2019-01-31,4709,1,0,0,0
2,4,2019-01-31,4340,1,0,0,0
3,4,2019-01-31,5682,1,0,0,0
4,4,2019-01-31,10359,1,0,0,0
5,4,2019-01-31,4392,1,0,0,0
1,3,2019-01-30,4601,1,0,0,0
2,3,2019-01-30,4446,1,0,0,0
3,3,2019-01-30,4920,1,0,0,0
4,3,2019-01-30,7601,1,0,0,0
5,3,2019-01-30,4273,1,0,0,0
1,2,2019-01-29,3725,1,0,0,0
2,2,2019-01-29,3461,1,0,0,0
3,2,2019-01-29,5375,1,0,0,0
4,2,2019-01-29,7559,1,0,0,0
5,2,2019-01-29,3569,1,0,0,0
1,1,2019-01-28,4055,1,0,0,0
2,1,2019-01-28,3549,1,0,0,0
3,1,2019-01-28,5352,1,0,0,0
4,1,2019-01-28,7374,1,0,0,0
5,1,2019-01-28,3089,1,0,0,0
1,7,2019-01-27,0,0,0,0,0
2,7,2019-01-27,0,0,0,0,0
3,7,2019-01-27,0,0,0,0,0
4,7,2019-01-27,0,0,0,0,0
5,7,2019-01-27,0,0,0,0,0
1,6,2019-01-26,5598,1,0,0,0
2,6,2019-01-26,2205,1,0,0,0
3,6,2019-01-26,3902,1,0,0,0
4,6,2019-01-26,9323,1,0,0,0
5,6,2019-01-26,1570,1,0,0,0
1,5,2019-01-25,5586,1,1,0,0
2,5,2019-01-25,4589,1,1,0,0
3,5,2019-01-25,7565,1,1,0,0
4,5,2019-01-25,9730,1,1,0,0
5,5,2019-01-25,4960,1,1,0,0
1,4,2019-01-24,5195,1,1,0,0
2,4,2019-01-24,5091,1,1,0,0
3,4,2019-01-24,7910,1,1,0,0
4,4,2019-01-24,8516,1,1,0,0
5,4,2019-01-24,4397,1,1,0,0
1,3,2019-01-23,5578,1,1,0,0
2,3,2019-01-23,5974,1,1,0,0
3,3,2019-01-23,7863,1,1,0,0
4,3,2019-01-23,9236,1,1,0,0
5,3,2019-01-23,6110,1,1,0,0
1,2,2019-01-22,5720,1,1,0,0
2,2,2019-01-22,5803,1,1,0,0
3,2,2019-01-22,7961,1,1,0,0
4,2,2019-01-22,9977,1,1,0,0
5,2,2019-01-22,5680,1,1,0,0
1,1,2019-01-21,5394,1,1,0,0
2,1,2019-01-21,6311,1,1,0,0
3,1,2019-01-21,6014,1,1,0,0
4,1,2019-01-21,11667,1,1,0,0
5,1,2019-01-21,6217,1,1,0,0
1,7,2019-01-20,0,0,0,0,0
2,7,2019-01-20,0,0,0,0,0
3,7,2019-01-20,0,0,0,0,0
4,7,2019-01-20,0,0,0,0,0
5,7,2019-01-20,0,0,0,0,0
1,6,2019-01-19,5182,1,0,0,0
2,6,2019-01-19,2399,1,0,0,0
3,6,2019-01-19,3938,1,0,0,0
4,6,2019-01-19,9455,1,0,0,0
5,6,2019-01-19,1698,1,0,0,0
1,5,2019-01-18,4127,1,0,0,0
2,5,2019-01-18,3441,1,0,0,0
3,5,2019-01-18,5390,1,0,0,0
4,5,2019-01-18,7857,1,0,0,0
5,5,2019-01-18,4227,1,0,0,0
1,4,2019-01-17,4044,1,0,0,0
2,4,2019-01-17,2973,1,0,0,0
3,4,2019-01-17,4463,1,0,0,0
4,4,2019-01-17,7088,1,0,0,0
5,4,2019-01-17,3401,1,0,0,0
1,3,2019-01-16,4008,1,0,0,0
2,3,2019-01-16,4198,1,0,0,0
3,3,2019-01-16,4827,1,0,0,0
4,3,2019-01-16,6537,1,0,0,0
5,3,2019-01-16,3546,1,0,0,0
1,2,2019-01-15,3900,1,0,0,0
2,2,2019-01-15,4075,1,0,0,0
3,2,2019-01-15,5041,1,0,0,0
4,2,2019-01-15,7121,1,0,0,0
5,2,2019-01-15,3916,1,0,0,0
1,1,2019-01-14,4717,1,0,0,0
2,1,2019-01-14,3995,1,0,0,0
3,1,2019-01-14,4566,1,0,0,0
4,1,2019-01-14,7794,1,0,0,0
5,1,2019-01-14,4045,1,0,0,0
1,7,2019-01-13,0,0,0,0,0
2,7,2019-01-13,0,0,0,0,0
3,7,2019-01-13,0,0,0,0,0
4,7,2019-01-13,0,0,0,0,0
5,7,2019-01-13,0,0,0,0,0
1,6,2019-01-12,4952,1,0,0,0
2,6,2019-01-12,2630,1,0,0,0
3,6,2019-01-12,4455,1,0,0,0
4,6,2019-01-12,9719,1,0,0,0
5,6,2019-01-12,1760,1,0,0,0
1,5,2019-01-11,4881,1,1,0,1
2,5,2019-01-11,4810,1,1,0,0
3,5,2019-01-11,9292,1,1,0,0
4,5,2019-01-11,10512,1,1,0,0
5,5,2019-01-11,5159,1,1,0,0
1,4,2019-01-10,4892,1,1,0,1
2,4,2019-01-10,5618,1,1,0,0
3,4,2019-01-10,7772,1,1,0,0
4,4,2019-01-10,9472,1,1,0,0
5,4,2019-01-10,4999,1,1,0,0
1,3,2019-01-09,5471,1,1,0,1
2,3,2019-01-09,6763,1,1,0,0
3,3,2019-01-09,8001,1,1,0,0
4,3,2019-01-09,8857,1,1,0,0
5,3,2019-01-09,5974,1,1,0,0
1,2,2019-01-08,5580,1,1,0,1
2,2,2019-01-08,6318,1,1,0,0
3,2,2019-01-08,9800,1,1,0,0
4,2,2019-01-08,10031,1,1,0,0
5,2,2019-01-08,5718,1,1,0,0
1,1,2019-01-07,7176,1,1,0,1
2,1,2019-01-07,6775,1,1,0,0
3,1,2019-01-07,12247,1,1,0,0
4,1,2019-01-07,12112,1,1,0,0
5,1,2019-01-07,6978,1,1,0,0
1,7,2019-01-06,0,0,0,0,1
2,7,2019-01-06,0,0,0,0,0
3,7,2019-01-06,0,0,0,0,0
4,7,2019-01-06,0,0,0,0,0
5,7,2019-01-06,0,0,0,0,0
1,6,2019-01-05,4997,1,0,0,1
2,6,2019-01-05,2342,1,0,0,0
3,6,2019-01-05,4523,1,0,0,0
4,6,2019-01-05,10338,1,0,0,0
5,6,2019-01-05,1590,1,0,0,0
1,5,2019-01-04,4486,1,0,0,1
2,5,2019-01-04,4484,1,0,0,1
3,5,2019-01-04,6069,1,0,0,1
4,5,2019-01-04,8290,1,0,0,1
5,5,2019-01-04,4456,1,0,0,0
1,4,2019-01-03,4327,1,0,0,1
2,4,2019-01-03,4159,1,0,0,1
3,4,2019-01-03,5902,1,0,0,1
4,4,2019-01-03,8247,1,0,0,1
5,4,2019-01-03,3465,1,0,0,0
1,3,2019-01-02,5530,1,0,0,1
2,3,2019-01-02,4422,1,0,0,1
3,3,2019-01-02,6823,1,0,0,1
4,3,2019-01-02,9941,1,0,0,1
5,3,2019-01-02,4253,1,0,0,1
1,2,2019-01-01,0,0,0,a,1
2,2,2019-01-01,0,0,0,a,1
3,2,2019-01-01,0,0,0,a,1
4,2,2019-01-01,0,0,0,a,1
5,2,2019-01-01,0,0,0,a,1
